"continent","iso3c","country_region","province_state","confirmed","dead","recovered","lat","lon","update","data_update","who_region_code","who_region","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Oceania","AUS","Australia","Northern Territory",0,0,0,-12.4634,130.8456,2020-03-06 04:33:03,2020-03-09,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Americas","USA","US","Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,2020-02-24 23:33:02,2020-03-09,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Montgomery County, TX",0,0,0,30.3213,-95.4778,2020-03-07 19:53:02,2020-03-09,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,2020-02-24 23:33:02,2020-03-09,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,2020-02-24 23:33:02,2020-03-09,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Hubei",67760,3024,47743,30.9756,112.2707,2020-03-10 15:13:05,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","ITA","Italy",NA,10149,631,724,43,12,2020-03-10 17:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","IRN","Iran (Islamic Republic of)",NA,8042,291,2731,32,53,2020-03-10 19:13:20,2020-03-10,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Asia","KOR","Republic of Korea",NA,7513,54,247,36,128,2020-03-10 19:13:20,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","FRA","France",NA,1784,33,12,47,2,2020-03-10 18:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","ESP","Spain",NA,1695,35,32,40,-4,2020-03-10 23:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","DEU","Germany",NA,1457,2,18,51,9,2020-03-10 18:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Guangdong",1353,8,1274,23.3417,113.4244,2020-03-10 09:13:07,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Henan",1272,22,1247,33.882,113.614,2020-03-08 05:03:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Zhejiang",1215,1,1191,29.1832,120.0934,2020-03-10 10:33:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hunan",1018,4,990,27.6104,111.7088,2020-03-10 08:33:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Anhui",990,6,984,31.8257,117.2264,2020-03-08 05:13:06,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Jiangxi",935,1,927,27.614,115.7221,2020-03-10 01:33:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shandong",758,6,719,36.3427,118.1498,2020-03-10 07:33:03,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Others","Others","Others","Diamond Princess cruise ship",696,6,40,35.4437,139.638,2020-03-06 01:29:39,2020-03-10,NA,NA,NA,NA,NA,NA
"Asia","CHN","Mainland China","Jiangsu",631,0,627,32.9711,119.455,2020-03-10 08:13:08,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","JPN","Japan",NA,581,10,101,36,138,2020-03-10 16:13:16,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Chongqing",576,6,547,30.0572,107.874,2020-03-10 23:53:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Sichuan",539,3,478,30.6171,102.7103,2020-03-10 10:13:17,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","CHE","Switzerland",NA,491,3,3,46.8182,8.2275,2020-03-10 23:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Heilongjiang",481,13,434,47.862,127.7615,2020-03-10 00:13:18,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Beijing",429,8,320,40.1824,116.4142,2020-03-10 01:13:07,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","NOR","Norway",NA,400,0,1,60.472,8.4689,2020-03-10 23:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","NLD","Netherlands",NA,382,4,0,52.1326,5.2913,2020-03-10 13:53:06,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","GBR","UK",NA,382,6,18,55,-3,2020-03-10 23:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","SWE","Sweden",NA,355,0,1,63,16,2020-03-10 23:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Shanghai",344,3,319,31.202,121.4491,2020-03-10 06:13:14,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hebei",318,6,307,38.0428,114.5149,2020-03-07 13:03:05,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Fujian",296,1,295,26.0789,117.9874,2020-03-07 13:03:05,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","BEL","Belgium",NA,267,0,1,50.8333,4,2020-03-10 11:53:03,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","USA","US","Washington",267,23,1,47.4009,-121.4905,2020-03-10 22:13:11,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","DNK","Denmark",NA,262,0,1,56.2639,9.5018,2020-03-10 17:33:34,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Guangxi",252,2,234,23.8298,108.7881,2020-03-10 00:53:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shaanxi",245,1,227,35.1917,108.8701,2020-03-10 08:53:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","AUT","Austria",NA,182,0,4,47.5162,14.5501,2020-03-10 16:13:16,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Yunnan",174,2,170,24.974,101.487,2020-03-06 03:23:06,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","New York",173,0,0,42.1657,-74.9481,2020-03-10 17:13:27,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Hainan",168,6,159,19.1959,109.7453,2020-03-08 04:33:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","SGP","Singapore",NA,160,0,78,1.2833,103.8333,2020-03-10 05:13:07,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Guizhou",146,2,129,26.8154,106.8748,2020-03-10 01:13:07,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","California",144,2,2,36.1162,-119.6816,2020-03-10 19:13:28,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Tianjin",136,3,131,39.3054,117.323,2020-03-10 10:13:25,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanxi",133,0,131,37.5777,112.2922,2020-03-10 23:53:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","MYS","Malaysia",NA,129,0,24,2.5,112.5,2020-03-10 16:33:13,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Gansu",125,2,88,36.0611,103.8343,2020-03-10 14:33:13,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Liaoning",125,1,111,41.2956,122.6085,2020-03-10 04:13:09,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","HKG","Hong Kong SAR","Hong Kong",120,3,65,22.3,114.2,2020-03-10 23:53:02,2020-03-10,NA,NA,"High income","WB_HI","2017","2018"
"Asia","BHR","Bahrain",NA,110,0,22,26.0275,50.55,2020-03-10 18:53:02,2020-03-10,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Jilin",93,1,91,43.6661,126.1923,2020-03-09 14:33:03,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","Massachusetts",92,0,1,42.2302,-71.5301,2020-03-10 22:13:11,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","GRC","Greece",NA,89,0,0,39.0742,21.8243,2020-03-10 10:53:03,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Xinjiang",76,3,73,41.1129,85.2401,2020-03-08 05:33:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Inner Mongolia",75,1,70,44.0935,113.9448,2020-03-08 05:13:06,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Ningxia",75,0,71,37.2692,106.1655,2020-03-06 12:53:03,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","ARE","United Arab Emirates",NA,74,0,12,24,54,2020-03-10 11:13:12,2020-03-10,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Asia","IRQ","Iraq",NA,71,7,3,33,44,2020-03-10 05:13:07,2020-03-10,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Europe","ISL","Iceland",NA,69,0,1,64.9631,-19.0208,2020-03-10 12:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","KWT","Kuwait",NA,69,0,1,29.5,47.75,2020-03-10 10:13:28,2020-03-10,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Africa","EGY","Egypt",NA,59,1,1,26,30,2020-03-10 05:13:07,2020-03-10,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Asia","ISR","Israel",NA,58,0,4,31,35,2020-03-10 12:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","IND","India",NA,56,0,4,21,78,2020-03-10 10:13:28,2020-03-10,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Oceania","AUS","Australia","New South Wales",55,2,4,-33.8688,151.2093,2020-03-10 14:13:14,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","THA","Thailand",NA,53,1,33,15,101,2020-03-10 08:53:03,2020-03-10,"SEAR","South-East Asia","Upper middle income","WB_UMI","2017","2018"
"Europe","SMR","San Marino",NA,51,2,0,43.9424,12.4578,2020-03-10 05:13:07,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","TWN","Taipei and environs","Taiwan",47,1,17,23.7,121,2020-03-10 19:13:15,2020-03-10,NA,NA,NA,NA,NA,NA
"Americas","USA","US","Diamond Princess",46,0,0,35.4437,139.638,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","CZE","Czech Republic",NA,41,0,0,49.8175,15.473,2020-03-10 13:33:14,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","LBN","Lebanon",NA,41,1,1,33.8547,35.8623,2020-03-10 10:53:03,2020-03-10,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Europe","PRT","Portugal",NA,41,0,0,39.3999,-8.2245,2020-03-10 12:53:02,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","FIN","Finland",NA,40,0,1,64,26,2020-03-10 10:13:30,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","CAN","Canada","Ontario",36,0,4,51.2538,-85.3232,2020-03-10 17:13:32,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","IRL","Ireland",NA,34,0,0,53.1424,-7.6921,2020-03-10 19:13:21,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","PHL","Philippines",NA,33,1,2,13,122,2020-03-10 10:13:30,2020-03-10,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Americas","CAN","Canada","British Columbia",32,1,4,49.2827,-123.1207,2020-03-09 22:43:25,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","BRA","Brazil",NA,31,0,0,-14.235,-51.9253,2020-03-10 16:53:13,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","SVN","Slovenia",NA,31,0,0,46.1512,14.9955,2020-03-10 16:13:26,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","VNM","Viet Nam",NA,31,0,16,16,108,2020-03-10 19:13:21,2020-03-10,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,27,0,2,-0.7893,113.9213,2020-03-10 12:53:02,2020-03-10,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Europe","ROU","Romania",NA,25,0,3,45.9432,24.9668,2020-03-10 16:33:13,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Asia","PSE","occupied Palestinian territory",NA,25,0,0,31.9522,35.2332,2020-03-10 19:13:21,2020-03-10,NA,NA,"Lower middle income","WB_LMI","2017","2018"
"Asia","QAT","Qatar",NA,24,0,0,25.3548,51.1839,2020-03-10 16:13:26,2020-03-10,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Europe","POL","Poland",NA,22,0,0,51.9194,19.1451,2020-03-10 20:13:07,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","USA","US","Grand Princess",21,0,0,37.6489,-122.6655,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Africa","DZA","Algeria",NA,20,0,0,28.0339,1.6596,2020-03-09 10:13:06,2020-03-10,"AFR","Africa","Upper middle income","WB_UMI","2017","2018"
"Asia","SAU","Saudi Arabia",NA,20,0,1,24,45,2020-03-10 05:13:07,2020-03-10,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Queensland",18,0,8,-28.0167,153.4,2020-03-10 13:53:06,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Victoria",18,0,7,-37.8136,144.9631,2020-03-10 14:33:13,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Qinghai",18,0,18,35.7452,95.9956,2020-02-21 04:43:02,2020-03-10,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","OMN","Oman",NA,18,0,9,21,57,2020-03-10 08:33:02,2020-03-10,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Americas","ARG","Argentina",NA,17,1,0,-38.4161,-63.6167,2020-03-10 05:13:07,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Georgia",17,0,0,33.0406,-83.6431,2020-03-10 03:53:03,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","PAK","Pakistan",NA,16,0,1,30.3753,69.3451,2020-03-10 05:13:07,2020-03-10,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Americas","ECU","Ecuador",NA,15,0,0,-1.8312,-78.1834,2020-03-09 09:03:03,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Asia","GEO","Georgia",NA,15,0,0,42.3154,43.3569,2020-03-09 10:13:06,2020-03-10,"EUR","Europe","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Colorado",15,0,0,39.0598,-105.3111,2020-03-10 18:33:03,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Florida",15,2,0,27.7663,-81.6868,2020-03-10 13:13:14,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","New Jersey",15,1,0,40.2989,-74.521,2020-03-10 18:13:16,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Oregon",15,0,0,44.572,-122.0709,2020-03-10 19:53:13,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","HRV","Croatia",NA,14,0,0,45.1,15.2,2020-03-10 16:53:13,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","CHL","Chile",NA,13,0,0,-35.6751,-71.543,2020-03-10 05:13:07,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Texas",13,0,0,31.0545,-97.5635,2020-03-10 04:13:13,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","EST","Estonia",NA,12,0,0,58.5953,25.0136,2020-03-10 11:13:13,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","USA","US","Illinois",12,0,2,40.3495,-88.9861,2020-03-10 18:33:03,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Pennsylvania",12,0,0,40.5908,-77.2098,2020-03-10 18:13:16,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","AZE","Azerbaijan",NA,11,0,0,40.1431,47.5769,2020-03-10 16:13:27,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","PER","Peru",NA,11,0,0,-9.19,-75.0152,2020-03-10 16:33:13,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","ALB","Albania",NA,10,0,0,41.1533,20.1683,2020-03-10 12:53:02,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Asia","MAC","Macao SAR","Macau",10,0,10,22.1667,113.55,2020-03-10 19:13:20,2020-03-10,NA,NA,"High income","WB_HI","2017","2018"
"Europe","RUS","Russian Federation",NA,10,0,3,60,90,2020-03-10 19:13:21,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","BLR","Belarus",NA,9,0,3,53.7098,27.9534,2020-03-10 16:13:27,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","CRI","Costa Rica",NA,9,0,0,9.7489,-83.7534,2020-03-09 09:03:03,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","HUN","Hungary",NA,9,0,0,47.1625,19.5033,2020-03-09 09:43:03,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","LVA","Latvia",NA,8,0,1,56.8796,24.6032,2020-03-10 10:13:41,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Americas","USA","US","Iowa",8,0,0,42.0115,-93.2105,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Maryland",8,0,0,39.0639,-76.8021,2020-03-10 18:13:16,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","South Australia",7,0,2,-34.9285,138.6007,2020-03-06 04:23:08,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Americas","CAN","Canada","Alberta",7,0,0,53.9333,-116.5765,2020-03-09 17:53:24,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","MEX","Mexico",NA,7,0,4,23,-102,2020-03-10 05:13:07,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","MKD","North Macedonia",NA,7,0,0,41.6086,21.7453,2020-03-10 10:53:03,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","SVK","Slovakia",NA,7,0,0,48.669,19.699,2020-03-10 05:13:07,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Africa","ZAF","South Africa",NA,7,0,0,-30.5595,22.9375,2020-03-10 05:13:07,2020-03-10,"AFR","Africa","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","North Carolina",7,0,0,35.6301,-79.8064,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","South Carolina",7,0,0,33.8569,-80.945,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Tennessee",7,0,0,35.7478,-86.6923,2020-03-10 19:53:13,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Virginia",7,0,0,37.7693,-78.17,2020-03-10 03:53:03,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Western Australia",6,1,0,-31.9505,115.8605,2020-03-10 14:33:13,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","MDV","Maldives",NA,6,0,0,3.2028,73.2207,2020-03-10 05:13:07,2020-03-10,"SEAR","South-East Asia","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","Arizona",6,0,1,33.7298,-111.4312,2020-03-10 02:53:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Indiana",6,0,0,39.8494,-86.2583,2020-03-10 17:13:25,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Kentucky",6,0,0,37.6681,-84.6701,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","AFG","Afghanistan",NA,5,0,0,33,65,2020-03-10 12:33:02,2020-03-10,"EMR","Eastern Mediterranean","Low income","WB_LI","2017","2018"
"Europe","BIH","Bosnia and Herzegovina",NA,5,0,0,43.9159,17.6791,2020-03-10 05:13:07,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","DOM","Dominican Republic",NA,5,0,0,18.7357,-70.1627,2020-03-08 17:23:08,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Americas","GUF","French Guiana",NA,5,0,0,3.9339,-53.1258,2020-03-07 03:23:05,2020-03-10,NA,NA,NA,NA,"2017","2018"
"Europe","LUX","Luxembourg",NA,5,0,0,49.8153,6.1296,2020-03-10 05:13:07,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","MLT","Malta",NA,5,0,0,35.9375,14.3754,2020-03-10 16:33:13,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Oceania","NZL","New Zealand",NA,5,0,0,-40.9006,174.886,2020-03-07 02:03:29,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","SRB","Serbia",NA,5,0,0,44.0165,21.0059,2020-03-10 18:53:03,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Africa","TUN","Tunisia",NA,5,0,0,34,9,2020-03-10 05:13:07,2020-03-10,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","District of Columbia",5,0,0,38.8974,-77.0268,2020-03-10 03:53:03,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","BGR","Bulgaria",NA,4,0,0,42.7339,25.4858,2020-03-09 14:43:03,2020-03-10,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","CAN","Canada","Quebec",4,0,0,52.9399,-73.5491,2020-03-10 00:53:03,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Africa","SEN","Senegal",NA,4,0,1,14.4974,-14.4524,2020-03-08 20:23:08,2020-03-10,"AFR","Africa","Low income","WB_LI","2017","2018"
"Americas","USA","US","Nevada",4,0,0,38.3135,-117.0554,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","New Hampshire",4,0,0,43.4525,-71.5639,2020-03-10 02:33:04,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","BGD","Bangladesh",NA,3,0,0,23.685,90.3563,2020-03-10 06:19:32,2020-03-10,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Americas","COL","Colombia",NA,3,0,0,4.5709,-74.2973,2020-03-10 05:33:02,2020-03-10,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Asia","CYP","Cyprus",NA,3,0,0,35.1264,33.4299,2020-03-10 13:13:13,2020-03-10,"EUR","Europe","High income","WB_HI","2017","2018"
"Africa","MAR","Morocco",NA,3,1,0,31.7917,-7.0926,2020-03-10 14:13:14,2020-03-10,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Europe","MDA","Republic of Moldova",NA,3,0,0,47.4116,28.3699,2020-03-10 19:13:21,2020-03-10,"EUR","Europe","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Minnesota",3,0,0,45.6945,-93.9002,2020-03-10 19:53:13,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Nebraska",3,0,0,41.1254,-98.2681,2020-03-10 03:13:17,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Ohio",3,0,0,40.3888,-82.7649,2020-03-10 03:13:17,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Rhode Island",3,0,0,41.6809,-71.5118,2020-03-10 03:13:17,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Wisconsin",3,0,1,44.2685,-89.6165,2020-03-10 17:13:25,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Tasmania",2,0,0,-41.4545,145.9707,2020-03-08 05:43:04,2020-03-10,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","KHM","Cambodia",NA,2,0,1,11.55,104.9167,2020-03-08 04:53:03,2020-03-10,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Africa","CMR","Cameroon",NA,2,0,0,3.848,11.5021,2020-03-08 05:23:03,2020-03-10,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Europe","FRO","Faroe Islands",NA,2,0,0,61.8926,-6.9118,2020-03-08 05:13:07,2020-03-10,NA,NA,"High income","WB_HI","2017","2018"
"Americas","MTQ","Martinique",NA,2,0,0,14.6415,-61.0242,2020-03-07 03:23:05,2020-03-10,NA,NA,NA,NA,"2017","2018"
"Africa","NGA","Nigeria",NA,2,0,0,9.082,8.6753,2020-03-09 09:43:03,2020-03-10,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Saint Martin","Saint Martin","Saint Martin",NA,2,0,0,18.0708,-63.0501,2020-03-10 05:33:02,2020-03-10,NA,NA,NA,NA,NA,NA
"Americas","USA","US","Connecticut",2,0,0,41.5978,-72.7554,2020-03-10 03:13:17,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Hawaii",2,0,0,21.0943,-157.4983,2020-03-10 03:13:17,2020-03-10,"AMR","Americas","High income","WB_HI","2017","2018"
